self, opp, fightsavoided
8, 5, 0
4, 1, 5
3, 2, 7
9, 4, 3
9, 6, 8
2, 7, 9
5, 3, 7
4, 9, 3
3, 4, 10
3, 7, 8
2, 4, 7
9, 0, 1
5, 4, 9
2, 9, 5
9, 7, 5
8, 6, 6
0, 9, 12
4, 2, 5
6, 3, 1
1, 4, 4
8, 1, 3
1, 3, 2
2, 3, 4
6, 4, 4
0, 2, 4
1, 7, 8
4, 3, 1
3, 1, 8
0, 6, 3
9, 8, 5
2, 8, 17
4, 6, 7
2, 1, 2
2, 5, 9
7, 4, 6
1, 9, 7
3, 6, 8
3, 5, 1
3, 9, 8
3, 0, 12
5, 7, 4
6, 5, 2
0, 3, 9
8, 9, 6
8, 0, 4
7, 5, 4
8, 2, 2
9, 3, 0
7, 3, 4
6, 2, 6
9, 2, 1
2, 6, 6
6, 7, 4
0, 7, 6
5, 0, 2
9, 1, 6
0, 8, 6
0, 5, 4
6, 0, 3
2, 0, 6
5, 2, 10
7, 0, 4
1, 2, 5
7, 2, 3
3, 8, 5
6, 1, 5
7, 1, 4
4, 5, 2
4, 7, 4
0, 4, 2
0, 1, 4
8, 7, 6
1, 6, 1
1, 8, 1
5, 8, 6
5, 9, 4
6, 8, 8
4, 0, 1
4, 8, 4
8, 4, 3
9, 5, 0
7, 9, 8
5, 6, 11
1, 0, 3
6, 9, 5
5, 1, 8
7, 8, 5
7, 6, 5
1, 5, 4
8, 3, 0
