self, opp, fightsavoided
9, 8, 5
7, 9, 4
8, 1, 1
4, 6, 6
9, 1, 10
4, 8, 6
0, 2, 10
0, 6, 3
0, 9, 11
4, 5, 7
9, 4, 9
0, 1, 0
8, 4, 2
5, 4, 5
0, 3, 4
8, 6, 1
3, 9, 6
6, 8, 11
6, 2, 8
6, 1, 3
7, 1, 4
4, 9, 0
6, 4, 4
7, 2, 9
9, 7, 6
4, 0, 4
2, 7, 1
7, 0, 5
1, 3, 4
5, 3, 1
1, 6, 2
7, 5, 5
9, 5, 11
4, 2, 5
6, 7, 10
7, 8, 3
9, 6, 13
3, 5, 2
3, 4, 8
3, 0, 2
8, 3, 1
1, 9, 3
3, 6, 3
5, 8, 4
6, 3, 4
6, 5, 11
2, 4, 8
3, 1, 4
5, 1, 3
9, 2, 6
2, 9, 3
8, 0, 2
8, 2, 5
2, 3, 1
6, 0, 2
1, 4, 4
5, 9, 9
9, 0, 5
0, 7, 3
5, 2, 9
9, 3, 10
8, 7, 4
3, 2, 8
5, 7, 3
2, 1, 6
1, 8, 4
1, 2, 6
2, 6, 5
3, 8, 8
0, 8, 7
0, 5, 3
1, 7, 4
3, 7, 7
4, 1, 6
5, 0, 0
4, 3, 1
7, 4, 10
4, 7, 3
5, 6, 1
2, 8, 7
7, 3, 3
6, 9, 5
7, 6, 3
8, 5, 2
8, 9, 2
1, 0, 5
2, 5, 4
0, 4, 10
2, 0, 1
1, 5, 11
