self, opp, fightsavoided
6, 8, 2
5, 9, 5
6, 0, 6
9, 2, 3
4, 1, 3
2, 6, 2
1, 5, 5
6, 7, 3
8, 4, 7
3, 5, 10
1, 0, 4
8, 6, 5
4, 2, 3
1, 9, 1
1, 3, 3
2, 9, 8
9, 3, 7
4, 6, 5
1, 4, 10
6, 9, 1
8, 3, 4
7, 8, 2
0, 3, 10
7, 2, 12
4, 8, 6
4, 0, 3
9, 0, 3
0, 1, 8
2, 3, 2
3, 7, 4
0, 7, 1
7, 3, 4
2, 7, 10
5, 8, 0
3, 1, 0
0, 4, 9
3, 2, 4
1, 7, 3
9, 8, 2
6, 2, 1
1, 8, 0
3, 6, 7
6, 4, 4
1, 2, 2
5, 7, 2
0, 9, 4
2, 0, 4
7, 1, 11
9, 5, 7
0, 8, 1
0, 2, 6
2, 4, 5
7, 9, 7
8, 7, 3
3, 0, 2
7, 4, 12
0, 6, 5
6, 5, 3
5, 4, 8
5, 2, 6
7, 5, 14
8, 1, 3
6, 1, 13
2, 1, 3
4, 7, 2
5, 0, 4
8, 2, 11
3, 8, 6
6, 3, 3
4, 5, 6
3, 4, 5
3, 9, 7
5, 6, 14
5, 1, 4
9, 7, 7
9, 6, 6
4, 3, 3
0, 5, 4
7, 6, 2
9, 4, 6
5, 3, 2
2, 8, 6
8, 0, 5
8, 9, 4
9, 1, 7
8, 5, 1
4, 9, 5
2, 5, 4
7, 0, 7
1, 6, 6
