self, opp, fightsavoided
5, 2, 7
7, 9, 6
2, 3, 4
5, 8, 6
1, 8, 4
8, 9, 8
7, 4, 1
0, 4, 2
2, 4, 6
6, 4, 6
5, 9, 3
0, 9, 6
5, 4, 3
7, 3, 2
4, 9, 8
1, 4, 10
6, 1, 0
4, 1, 0
3, 5, 3
1, 5, 2
6, 5, 6
4, 2, 2
9, 8, 9
4, 8, 8
2, 0, 7
8, 6, 6
0, 8, 8
3, 9, 16
6, 2, 3
2, 7, 9
2, 8, 10
9, 0, 4
9, 2, 10
3, 2, 2
4, 6, 8
3, 0, 6
7, 8, 10
1, 2, 13
0, 1, 0
4, 3, 2
8, 7, 7
3, 7, 6
0, 2, 2
5, 0, 4
9, 5, 1
7, 6, 2
7, 1, 0
8, 1, 0
1, 6, 5
0, 7, 3
3, 1, 0
6, 9, 6
9, 1, 0
9, 3, 10
7, 2, 8
2, 6, 6
5, 3, 2
9, 7, 3
5, 7, 4
0, 6, 6
6, 3, 4
8, 0, 6
1, 7, 8
8, 5, 8
8, 3, 8
1, 0, 6
3, 4, 5
1, 3, 4
8, 2, 6
4, 0, 3
6, 8, 5
2, 5, 5
5, 6, 6
4, 7, 4
7, 0, 5
2, 1, 0
5, 1, 0
9, 4, 6
4, 5, 6
8, 4, 4
3, 8, 6
3, 6, 7
6, 0, 6
2, 9, 10
0, 5, 3
0, 3, 2
1, 9, 9
6, 7, 2
7, 5, 1
9, 6, 5
