self, opp, fightsavoided
9, 3, 12
6, 3, 11
0, 4, 0
7, 3, 3
7, 5, 0
0, 1, 6
8, 0, 5
3, 5, 0
9, 4, 0
4, 6, 3
3, 0, 7
6, 4, 0
2, 3, 8
0, 9, 4
7, 4, 0
6, 0, 5
6, 9, 13
9, 0, 10
5, 9, 8
5, 4, 0
7, 9, 4
6, 2, 4
8, 6, 3
6, 7, 2
7, 8, 10
9, 6, 4
1, 9, 11
1, 5, 0
3, 1, 3
9, 2, 4
5, 6, 2
5, 8, 5
2, 4, 0
2, 0, 4
4, 5, 0
2, 7, 10
2, 8, 7
3, 4, 0
4, 1, 4
2, 1, 8
9, 7, 14
0, 2, 5
8, 4, 0
5, 1, 4
4, 7, 4
8, 1, 5
8, 9, 5
3, 6, 5
4, 9, 7
8, 5, 0
7, 0, 2
0, 3, 5
8, 2, 8
3, 7, 8
9, 8, 10
6, 8, 4
8, 7, 11
4, 3, 12
2, 6, 3
0, 5, 0
5, 3, 10
5, 2, 6
1, 2, 6
0, 8, 4
2, 9, 8
9, 5, 0
4, 0, 2
1, 6, 1
1, 3, 12
3, 8, 2
6, 5, 0
1, 0, 4
7, 1, 7
0, 7, 7
4, 8, 7
7, 6, 4
3, 9, 3
7, 2, 3
3, 2, 4
1, 4, 0
2, 5, 0
0, 6, 4
9, 1, 3
1, 8, 1
5, 7, 11
4, 2, 11
5, 0, 12
8, 3, 3
6, 1, 3
1, 7, 20
