self, opp, fightsavoided
7, 2, 2
1, 9, 0
3, 2, 9
8, 9, 0
1, 4, 6
6, 8, 2
1, 6, 7
3, 0, 4
9, 3, 1
9, 2, 10
3, 9, 0
0, 8, 3
9, 8, 4
9, 0, 7
7, 1, 6
0, 4, 11
5, 3, 3
6, 4, 5
7, 9, 0
8, 6, 5
9, 4, 5
8, 7, 4
7, 6, 8
4, 0, 6
4, 6, 4
2, 8, 9
2, 5, 6
3, 7, 6
8, 2, 5
9, 7, 8
6, 5, 7
7, 0, 3
9, 1, 2
8, 3, 4
9, 6, 3
3, 5, 8
8, 5, 8
4, 8, 9
5, 9, 0
0, 1, 6
3, 6, 7
9, 5, 4
8, 0, 4
7, 8, 8
2, 3, 6
2, 6, 4
0, 3, 1
2, 9, 0
7, 4, 6
1, 5, 2
0, 5, 4
5, 4, 6
2, 0, 6
2, 7, 5
1, 3, 5
6, 1, 5
5, 7, 7
5, 6, 6
7, 3, 5
6, 3, 2
0, 9, 0
4, 2, 3
0, 6, 4
4, 5, 4
2, 4, 8
1, 7, 5
6, 2, 3
1, 8, 5
6, 0, 10
5, 1, 2
5, 8, 7
4, 3, 8
1, 2, 6
0, 2, 11
6, 9, 0
6, 7, 7
8, 4, 7
3, 8, 10
4, 1, 3
2, 1, 6
5, 0, 7
8, 1, 8
4, 9, 0
0, 7, 4
1, 0, 5
5, 2, 2
3, 4, 5
3, 1, 8
7, 5, 6
4, 7, 7
