self, opp, fightsavoided
3, 8, 8
1, 9, 8
6, 7, 1
3, 7, 5
3, 5, 2
1, 2, 6
1, 6, 4
9, 4, 1
8, 9, 4
2, 4, 6
6, 0, 2
5, 1, 3
7, 6, 6
1, 8, 5
0, 4, 5
6, 5, 5
8, 7, 5
2, 7, 4
2, 9, 5
7, 8, 8
4, 3, 4
6, 9, 11
0, 9, 10
2, 3, 9
1, 7, 11
4, 6, 5
5, 3, 2
4, 1, 5
4, 9, 11
5, 8, 7
4, 2, 2
5, 2, 5
0, 7, 5
3, 1, 3
4, 8, 4
7, 5, 5
5, 9, 4
3, 6, 4
8, 6, 8
2, 0, 4
5, 7, 2
2, 8, 13
2, 5, 3
6, 2, 1
8, 2, 4
0, 2, 4
4, 0, 3
0, 6, 9
8, 4, 7
2, 1, 3
1, 4, 6
9, 7, 4
4, 7, 3
9, 0, 10
7, 2, 2
6, 4, 5
7, 4, 5
1, 5, 6
0, 1, 3
7, 9, 2
4, 5, 5
9, 3, 5
3, 4, 2
6, 3, 8
6, 8, 11
0, 8, 5
7, 1, 9
8, 0, 1
3, 9, 3
3, 0, 5
8, 5, 6
9, 5, 8
9, 1, 4
5, 4, 1
2, 6, 5
9, 6, 4
7, 0, 3
3, 2, 1
5, 0, 2
9, 8, 3
0, 3, 11
6, 1, 7
1, 3, 9
7, 3, 2
5, 6, 2
8, 1, 4
1, 0, 5
9, 2, 3
8, 3, 2
0, 5, 7
