self, opp, fightsavoided
1, 7, 6
9, 5, 6
6, 2, 8
9, 8, 8
9, 7, 11
7, 4, 0
8, 3, 0
6, 4, 0
2, 1, 3
6, 0, 3
3, 4, 0
2, 5, 3
3, 8, 4
8, 4, 0
8, 5, 7
1, 9, 4
0, 8, 11
1, 5, 9
1, 3, 0
9, 0, 3
7, 8, 8
5, 8, 3
2, 7, 15
0, 7, 4
0, 9, 4
3, 9, 8
7, 0, 2
8, 9, 11
7, 5, 9
9, 6, 11
5, 6, 4
4, 7, 9
8, 0, 1
4, 6, 6
1, 0, 6
7, 3, 0
1, 2, 4
5, 3, 0
4, 5, 8
4, 1, 7
5, 0, 10
5, 7, 3
3, 5, 9
4, 3, 0
4, 2, 11
7, 2, 8
2, 3, 0
0, 5, 3
0, 2, 9
3, 7, 11
3, 2, 11
9, 2, 5
6, 8, 7
8, 1, 2
6, 9, 7
0, 1, 6
6, 1, 3
1, 8, 9
6, 3, 0
8, 6, 1
3, 1, 10
2, 0, 4
4, 8, 4
0, 3, 0
1, 4, 0
4, 9, 8
2, 8, 7
1, 6, 4
7, 9, 5
3, 0, 3
2, 9, 9
9, 3, 0
8, 7, 10
2, 6, 9
5, 4, 0
4, 0, 0
0, 6, 5
6, 7, 1
2, 4, 0
5, 1, 4
9, 1, 5
7, 6, 3
9, 4, 0
8, 2, 9
7, 1, 4
0, 4, 0
5, 2, 4
6, 5, 7
5, 9, 6
3, 6, 8
