"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,9,14,18,9,7,13,9,4
"1",3,0,0,0,4,4,2,1,3,2
"2",2,3,0,1,2,5,3,7,3,0
"3",5,5,5,0,4,8,8,2,4,1
"4",1,2,0,3,0,1,1,5,4,0
"5",11,11,10,6,9,0,4,9,4,8
"6",2,1,2,6,2,4,0,2,3,4
"7",13,14,14,6,8,12,15,0,13,10
"8",6,4,3,1,2,4,2,3,0,4
"9",5,3,5,0,3,5,0,0,4,0
