self, opp, fightsavoided
5, 0, 6
7, 3, 4
8, 4, 8
6, 1, 4
2, 0, 4
7, 1, 6
6, 9, 2
6, 3, 7
3, 0, 7
8, 3, 6
4, 3, 9
3, 2, 3
2, 6, 4
6, 5, 7
0, 1, 7
2, 8, 3
0, 7, 9
8, 5, 8
1, 0, 3
0, 5, 2
4, 5, 4
9, 3, 10
8, 9, 2
5, 7, 6
9, 5, 5
1, 6, 1
9, 4, 1
0, 9, 1
3, 9, 3
1, 7, 7
7, 6, 4
6, 7, 5
5, 8, 5
1, 9, 1
5, 3, 8
2, 4, 5
7, 9, 3
4, 0, 3
2, 7, 4
3, 1, 6
2, 9, 3
2, 5, 8
2, 1, 2
7, 5, 4
4, 2, 3
7, 0, 12
4, 6, 5
2, 3, 2
8, 7, 6
4, 9, 3
6, 2, 4
1, 8, 3
8, 2, 3
0, 2, 4
6, 0, 5
8, 6, 4
9, 2, 6
1, 5, 2
1, 4, 8
0, 6, 9
5, 6, 3
4, 8, 2
5, 2, 3
0, 8, 6
3, 4, 4
6, 8, 2
3, 6, 7
5, 9, 2
3, 5, 12
5, 1, 8
4, 1, 6
8, 0, 3
1, 2, 3
3, 8, 2
9, 8, 1
0, 4, 6
9, 0, 10
7, 2, 2
9, 7, 4
8, 1, 12
0, 3, 8
7, 8, 1
6, 4, 4
3, 7, 4
9, 1, 11
1, 3, 6
4, 7, 5
5, 4, 7
7, 4, 12
9, 6, 5
