self, opp, fightsavoided
4, 7, 5
8, 7, 5
4, 8, 2
6, 7, 8
0, 2, 3
5, 9, 8
0, 3, 4
8, 2, 13
4, 6, 5
0, 5, 5
5, 6, 7
3, 7, 8
2, 5, 6
2, 6, 4
3, 0, 1
2, 4, 7
2, 0, 0
2, 3, 5
3, 1, 7
4, 2, 3
3, 2, 9
2, 9, 8
3, 8, 4
0, 9, 5
4, 9, 5
7, 3, 0
5, 0, 2
9, 6, 5
0, 1, 4
2, 1, 8
3, 6, 3
9, 3, 4
1, 2, 3
4, 5, 4
6, 1, 9
9, 8, 4
7, 4, 7
7, 6, 8
5, 8, 2
8, 5, 7
5, 4, 5
9, 4, 5
1, 0, 1
6, 2, 3
7, 8, 2
4, 0, 0
7, 9, 2
9, 1, 5
6, 4, 4
7, 2, 4
3, 9, 4
1, 6, 2
5, 7, 4
9, 5, 1
0, 4, 8
1, 7, 8
8, 6, 9
5, 3, 3
8, 3, 5
8, 1, 8
7, 1, 5
3, 4, 5
4, 3, 2
5, 1, 6
0, 7, 4
7, 5, 2
8, 9, 4
8, 0, 2
1, 3, 11
0, 6, 6
9, 7, 5
2, 8, 3
6, 3, 9
6, 0, 2
9, 2, 16
6, 8, 7
3, 5, 6
0, 8, 3
7, 0, 2
6, 5, 0
6, 9, 7
1, 4, 3
1, 5, 7
5, 2, 12
1, 9, 14
9, 0, 2
8, 4, 4
4, 1, 4
1, 8, 3
2, 7, 4
