self, opp, fightsavoided
7, 6, 3
4, 9, 6
9, 8, 6
8, 3, 3
6, 1, 9
9, 3, 4
1, 2, 4
6, 9, 10
4, 2, 12
6, 7, 5
9, 1, 7
3, 2, 12
4, 8, 3
2, 0, 7
7, 3, 7
1, 3, 3
1, 8, 5
8, 1, 14
2, 8, 3
5, 8, 3
3, 7, 6
9, 7, 8
8, 4, 5
9, 4, 3
3, 9, 13
5, 6, 1
4, 6, 1
8, 5, 5
4, 1, 6
7, 0, 1
1, 4, 2
7, 5, 0
3, 0, 4
8, 6, 5
1, 9, 3
9, 0, 2
6, 4, 7
6, 3, 8
2, 1, 7
9, 5, 0
0, 1, 10
0, 5, 8
4, 3, 6
0, 3, 7
1, 0, 3
1, 7, 1
5, 1, 8
7, 2, 2
1, 6, 3
1, 5, 2
5, 9, 12
3, 5, 7
5, 4, 2
8, 9, 7
3, 8, 6
3, 6, 4
0, 8, 0
6, 5, 3
4, 7, 1
2, 7, 4
2, 4, 2
7, 9, 7
7, 1, 10
0, 4, 3
0, 9, 4
5, 7, 8
2, 5, 1
6, 2, 3
9, 2, 6
3, 1, 4
6, 8, 3
2, 3, 4
5, 3, 6
9, 6, 7
2, 9, 10
8, 7, 2
2, 6, 1
0, 7, 0
5, 0, 5
8, 2, 7
0, 6, 4
5, 2, 8
7, 4, 1
6, 0, 5
3, 4, 3
0, 2, 8
8, 0, 2
4, 5, 8
4, 0, 7
7, 8, 2
