self, opp, fightsavoided
1, 9, 4
3, 7, 1
9, 4, 14
2, 5, 10
7, 2, 7
7, 3, 5
4, 8, 8
3, 6, 1
2, 9, 5
0, 4, 2
0, 3, 4
7, 4, 6
1, 4, 1
6, 9, 6
7, 8, 10
5, 6, 0
2, 7, 7
1, 5, 9
6, 7, 2
5, 7, 0
4, 6, 2
0, 5, 12
5, 2, 0
9, 3, 6
3, 9, 2
1, 3, 4
7, 1, 2
2, 6, 0
7, 6, 3
0, 9, 0
0, 6, 1
4, 3, 12
3, 8, 3
9, 1, 12
3, 2, 3
4, 9, 3
6, 2, 7
2, 0, 5
8, 5, 12
2, 1, 5
4, 1, 1
3, 4, 9
4, 7, 0
0, 1, 5
9, 5, 13
4, 0, 6
6, 1, 6
6, 0, 6
0, 8, 3
7, 0, 13
1, 0, 10
8, 3, 3
5, 0, 0
5, 1, 0
4, 5, 12
0, 2, 2
2, 8, 7
1, 2, 8
1, 6, 4
3, 5, 25
5, 9, 0
6, 3, 4
7, 9, 3
3, 0, 4
2, 4, 4
6, 5, 11
8, 9, 1
3, 1, 1
5, 3, 0
1, 7, 2
2, 3, 3
4, 2, 6
9, 8, 4
9, 6, 4
8, 4, 3
6, 8, 7
8, 6, 4
8, 7, 2
5, 8, 0
8, 0, 10
7, 5, 10
9, 2, 4
0, 7, 4
8, 2, 3
8, 1, 6
9, 0, 7
5, 4, 0
6, 4, 11
9, 7, 1
1, 8, 2
