self, opp, fightsavoided
5, 1, 5
4, 9, 6
8, 9, 6
9, 5, 2
2, 3, 2
2, 6, 16
7, 9, 0
0, 8, 7
0, 3, 12
6, 4, 0
0, 1, 3
9, 1, 2
0, 2, 5
6, 0, 0
8, 1, 4
2, 5, 12
7, 1, 0
3, 4, 5
9, 3, 6
2, 8, 3
4, 8, 4
5, 6, 7
9, 0, 2
7, 5, 0
7, 2, 0
0, 9, 3
9, 8, 2
4, 5, 5
7, 3, 0
8, 7, 16
3, 7, 13
1, 4, 3
1, 7, 18
7, 0, 0
9, 4, 3
0, 4, 5
8, 0, 2
9, 2, 2
4, 2, 4
1, 3, 5
8, 4, 7
5, 3, 0
7, 6, 0
5, 7, 10
3, 2, 6
6, 5, 0
1, 6, 8
5, 0, 9
3, 9, 17
6, 7, 0
1, 2, 5
3, 8, 4
5, 2, 2
3, 5, 6
8, 3, 6
4, 6, 10
3, 6, 4
0, 5, 5
4, 3, 4
5, 9, 8
7, 4, 0
2, 7, 11
1, 8, 6
9, 6, 2
6, 1, 0
6, 3, 0
1, 9, 9
6, 9, 0
1, 5, 10
0, 7, 22
6, 2, 0
3, 1, 4
1, 0, 9
9, 7, 6
8, 5, 2
2, 4, 2
2, 0, 5
4, 0, 2
6, 8, 0
7, 8, 0
2, 1, 4
4, 7, 7
8, 2, 8
0, 6, 11
2, 9, 6
5, 8, 1
3, 0, 4
4, 1, 6
5, 4, 6
8, 6, 6
