self, opp, fightsavoided
7, 9, 8
1, 8, 5
8, 3, 2
2, 8, 8
9, 3, 2
3, 9, 3
4, 7, 12
2, 4, 4
0, 2, 1
6, 8, 3
4, 9, 4
1, 0, 2
0, 9, 8
9, 7, 2
2, 7, 2
7, 3, 3
1, 4, 7
4, 6, 3
0, 6, 7
2, 3, 4
6, 1, 12
3, 5, 2
4, 3, 4
6, 0, 8
5, 8, 2
8, 5, 4
7, 6, 3
4, 5, 7
9, 8, 2
2, 0, 2
2, 1, 7
5, 7, 5
3, 8, 4
9, 2, 2
0, 7, 2
1, 7, 3
0, 5, 10
7, 0, 2
3, 1, 7
9, 4, 1
5, 4, 5
8, 9, 5
4, 0, 6
7, 2, 4
6, 7, 7
2, 6, 8
0, 1, 12
1, 9, 8
8, 0, 10
9, 0, 3
6, 9, 5
5, 9, 5
1, 2, 6
8, 1, 8
8, 4, 1
2, 9, 3
5, 3, 4
6, 5, 3
7, 5, 7
5, 0, 6
3, 0, 5
0, 8, 2
5, 1, 5
7, 8, 2
6, 2, 3
5, 6, 8
0, 3, 2
3, 4, 6
3, 6, 3
2, 5, 7
3, 2, 7
6, 4, 3
4, 1, 6
7, 4, 11
9, 6, 13
1, 3, 2
0, 4, 3
6, 3, 3
8, 2, 5
9, 1, 13
9, 5, 7
3, 7, 8
1, 5, 2
4, 2, 3
1, 6, 3
8, 6, 8
8, 7, 1
4, 8, 8
7, 1, 5
5, 2, 1
