self, opp, fightsavoided
7, 5, 5
2, 0, 3
6, 8, 5
2, 9, 10
9, 0, 8
6, 1, 3
5, 9, 6
2, 3, 12
8, 9, 7
4, 0, 4
2, 1, 4
7, 6, 3
3, 4, 6
6, 5, 5
7, 0, 6
0, 2, 4
5, 2, 6
0, 7, 4
1, 0, 3
3, 5, 7
9, 5, 2
3, 1, 3
1, 9, 6
1, 5, 11
9, 4, 3
5, 0, 13
3, 8, 1
7, 4, 2
6, 2, 6
4, 2, 8
1, 8, 6
8, 0, 5
3, 7, 1
3, 0, 3
1, 6, 4
9, 8, 5
7, 3, 4
7, 1, 0
6, 3, 5
7, 2, 7
0, 1, 3
3, 6, 1
5, 7, 2
3, 9, 8
4, 8, 6
4, 1, 6
8, 4, 2
9, 2, 7
8, 7, 3
8, 2, 4
6, 9, 9
1, 2, 6
4, 5, 11
0, 6, 4
9, 3, 6
1, 3, 4
5, 8, 3
0, 5, 6
8, 1, 7
8, 6, 2
7, 8, 2
8, 3, 5
2, 4, 1
0, 4, 6
0, 9, 8
9, 7, 3
2, 7, 6
4, 9, 7
2, 8, 4
3, 2, 5
2, 6, 3
4, 7, 7
5, 4, 5
6, 7, 2
8, 5, 9
0, 3, 3
7, 9, 5
5, 1, 5
9, 1, 4
5, 6, 2
0, 8, 10
4, 6, 3
6, 0, 6
4, 3, 8
6, 4, 4
2, 5, 6
9, 6, 2
1, 7, 2
5, 3, 5
1, 4, 6
