self, opp, fightsavoided
8, 5, 4
1, 3, 4
6, 4, 6
9, 2, 3
9, 6, 5
1, 5, 7
0, 3, 1
1, 8, 4
1, 2, 2
3, 2, 0
7, 4, 9
0, 6, 4
9, 3, 2
5, 7, 6
5, 4, 5
5, 6, 7
7, 0, 2
0, 7, 4
8, 7, 4
1, 4, 8
3, 5, 9
2, 7, 3
2, 3, 7
3, 0, 5
9, 1, 9
3, 7, 9
4, 9, 1
5, 3, 5
5, 9, 8
2, 1, 5
9, 0, 6
6, 0, 6
4, 6, 6
7, 8, 4
3, 1, 9
8, 6, 7
6, 1, 2
9, 4, 7
2, 9, 1
7, 6, 5
7, 3, 3
0, 5, 10
4, 8, 6
3, 9, 0
0, 4, 10
3, 6, 2
1, 6, 10
8, 0, 4
7, 5, 11
4, 5, 3
5, 1, 5
6, 8, 6
2, 4, 8
8, 4, 5
2, 8, 4
7, 1, 11
0, 2, 0
4, 3, 10
5, 8, 4
4, 1, 9
6, 2, 1
0, 9, 1
9, 8, 1
6, 3, 6
8, 3, 6
3, 8, 3
7, 2, 4
2, 0, 8
7, 9, 2
6, 9, 4
8, 9, 4
4, 2, 1
1, 0, 5
9, 7, 2
2, 5, 5
1, 7, 3
4, 0, 6
0, 1, 1
2, 6, 7
3, 4, 8
5, 0, 4
4, 7, 6
1, 9, 1
6, 7, 6
6, 5, 4
8, 1, 8
0, 8, 6
8, 2, 2
5, 2, 6
9, 5, 7
