self, opp, fightsavoided
7, 0, 1
5, 7, 4
6, 1, 6
2, 6, 3
6, 4, 2
7, 9, 5
1, 5, 0
5, 8, 3
9, 4, 9
0, 2, 2
4, 9, 7
5, 0, 7
2, 9, 1
4, 5, 4
1, 3, 0
7, 2, 7
5, 4, 4
2, 4, 4
8, 5, 9
6, 3, 3
7, 6, 6
9, 5, 9
9, 1, 12
8, 2, 5
1, 9, 0
7, 1, 4
3, 2, 1
6, 5, 2
6, 0, 5
1, 8, 0
0, 5, 2
5, 9, 3
4, 1, 11
0, 6, 1
9, 2, 2
5, 6, 6
8, 7, 9
2, 5, 5
9, 7, 8
8, 1, 10
2, 0, 2
9, 6, 7
7, 3, 7
2, 1, 14
8, 3, 19
0, 7, 2
5, 1, 8
3, 8, 2
4, 7, 5
4, 3, 11
4, 8, 8
1, 4, 0
8, 4, 4
3, 7, 5
8, 9, 6
0, 3, 4
0, 9, 2
2, 7, 9
4, 0, 7
7, 8, 11
3, 5, 3
9, 0, 4
2, 8, 4
3, 9, 2
1, 0, 0
0, 8, 2
8, 0, 14
1, 7, 0
6, 7, 2
5, 2, 3
4, 2, 6
8, 6, 5
0, 4, 5
9, 3, 9
2, 3, 13
9, 8, 5
1, 2, 0
4, 6, 2
3, 6, 4
6, 8, 6
3, 1, 9
6, 9, 0
6, 2, 2
5, 3, 11
1, 6, 0
3, 0, 4
0, 1, 3
7, 4, 2
3, 4, 5
7, 5, 10
