self, opp, fightsavoided
5, 7, 7
9, 5, 5
0, 2, 8
9, 1, 6
4, 6, 2
9, 6, 5
5, 9, 11
1, 4, 7
0, 3, 8
1, 3, 4
2, 8, 4
5, 2, 7
5, 1, 3
9, 8, 1
3, 9, 4
6, 4, 0
5, 0, 5
9, 3, 2
7, 6, 11
5, 8, 2
7, 5, 3
0, 9, 6
5, 4, 8
4, 5, 8
6, 7, 0
9, 4, 4
7, 0, 12
4, 0, 7
0, 1, 3
1, 6, 6
3, 7, 3
2, 9, 6
7, 4, 6
2, 1, 12
7, 1, 4
7, 2, 7
0, 6, 1
8, 6, 11
8, 4, 12
9, 0, 4
8, 0, 8
3, 1, 4
6, 5, 0
4, 9, 3
3, 0, 6
4, 3, 8
2, 6, 6
9, 2, 2
8, 2, 4
3, 6, 8
2, 4, 4
0, 8, 2
4, 7, 4
6, 2, 0
2, 0, 3
1, 0, 7
3, 4, 16
6, 3, 0
1, 8, 7
1, 2, 6
4, 2, 9
8, 7, 4
2, 5, 4
6, 8, 0
1, 5, 3
3, 2, 7
8, 5, 4
6, 1, 0
2, 3, 2
7, 9, 1
7, 8, 3
8, 9, 14
5, 6, 15
4, 8, 1
9, 7, 6
2, 7, 5
8, 1, 7
7, 3, 3
4, 1, 2
0, 4, 6
1, 7, 12
6, 9, 0
0, 5, 2
6, 0, 0
0, 7, 4
5, 3, 1
3, 8, 4
1, 9, 4
3, 5, 1
8, 3, 4
