self, opp, fightsavoided
8, 7, 4
9, 4, 14
2, 6, 9
3, 1, 6
4, 9, 2
7, 4, 10
8, 4, 10
0, 7, 7
6, 3, 3
5, 7, 7
3, 0, 10
4, 7, 7
9, 0, 5
7, 2, 5
1, 4, 0
2, 7, 8
8, 9, 2
9, 7, 8
7, 9, 7
5, 2, 12
3, 8, 3
1, 6, 0
5, 4, 2
0, 9, 4
5, 3, 3
7, 0, 5
4, 8, 2
0, 6, 4
1, 2, 0
6, 0, 4
9, 1, 11
0, 8, 4
9, 5, 6
5, 9, 3
4, 6, 9
4, 1, 1
3, 6, 5
2, 1, 4
8, 6, 11
8, 0, 4
1, 0, 0
2, 9, 1
9, 3, 5
8, 5, 4
7, 3, 2
5, 0, 2
3, 4, 12
1, 9, 0
2, 0, 4
6, 4, 17
9, 2, 5
6, 9, 3
2, 3, 1
3, 9, 5
6, 7, 2
7, 8, 1
0, 1, 8
6, 5, 2
5, 6, 3
9, 8, 5
0, 5, 2
5, 8, 7
3, 7, 2
8, 3, 3
5, 1, 6
2, 5, 2
4, 3, 8
2, 8, 8
1, 8, 0
4, 2, 2
8, 2, 2
2, 4, 8
6, 2, 6
1, 3, 0
6, 8, 0
0, 4, 10
7, 5, 3
1, 7, 0
1, 5, 0
3, 5, 11
7, 6, 8
6, 1, 1
8, 1, 3
7, 1, 8
9, 6, 13
4, 5, 4
0, 2, 16
0, 3, 8
3, 2, 2
4, 0, 5
