approaching, opponent, attackcount
4, 0, 10
0, 2, 8
4, 2, 2
1, 9, 2
6, 8, 4
7, 9, 3
2, 1, 10
4, 1, 3
4, 3, 7
0, 5, 1
8, 3, 9
9, 0, 4
3, 0, 6
9, 7, 0
9, 2, 8
6, 2, 3
0, 8, 3
6, 9, 6
1, 7, 7
1, 2, 8
8, 1, 5
9, 3, 4
5, 1, 3
7, 2, 3
6, 5, 7
7, 4, 6
2, 9, 4
9, 1, 2
2, 4, 7
3, 8, 9
4, 6, 3
4, 9, 10
9, 5, 4
5, 0, 2
4, 8, 6
7, 1, 4
1, 3, 7
2, 8, 9
5, 6, 7
3, 1, 6
2, 0, 6
3, 9, 3
4, 7, 2
6, 4, 5
1, 4, 5
5, 9, 5
2, 3, 7
8, 2, 5
5, 7, 5
5, 8, 7
7, 6, 2
4, 5, 2
3, 5, 1
0, 3, 3
1, 8, 3
6, 3, 6
0, 9, 4
5, 2, 7
6, 7, 4
7, 8, 5
7, 0, 7
0, 6, 8
6, 1, 6
8, 4, 4
5, 4, 6
3, 2, 2
2, 6, 3
8, 5, 6
0, 4, 4
5, 3, 4
2, 5, 3
9, 4, 5
6, 0, 1
3, 7, 4
9, 8, 8
3, 4, 7
1, 6, 4
8, 6, 5
2, 7, 6
0, 7, 9
3, 6, 7
1, 0, 5
9, 6, 6
0, 1, 1
8, 0, 3
8, 9, 4
7, 3, 10
1, 5, 6
8, 7, 2
7, 5, 5
