approaching, opponent, attackcount
8, 9, 7
0, 1, 4
7, 6, 10
8, 5, 1
3, 0, 7
0, 9, 2
9, 3, 5
6, 7, 4
7, 5, 9
1, 5, 7
9, 1, 4
3, 8, 5
8, 0, 7
3, 5, 5
5, 9, 4
6, 4, 7
7, 4, 7
4, 6, 7
0, 7, 3
9, 2, 5
6, 2, 6
5, 0, 6
3, 7, 3
0, 2, 6
1, 8, 8
4, 9, 4
7, 3, 4
1, 0, 4
6, 3, 5
8, 2, 2
8, 6, 6
3, 2, 3
4, 0, 7
5, 8, 3
4, 2, 4
7, 0, 1
2, 7, 0
8, 3, 3
5, 4, 4
1, 7, 5
7, 8, 5
2, 5, 4
1, 4, 4
1, 3, 11
6, 8, 5
0, 8, 5
5, 3, 10
8, 7, 4
4, 3, 8
1, 9, 4
0, 3, 4
2, 3, 4
3, 6, 2
2, 8, 5
3, 4, 7
0, 6, 4
2, 6, 4
2, 1, 5
3, 9, 4
0, 5, 3
3, 1, 3
6, 9, 5
7, 1, 7
1, 6, 5
6, 0, 3
1, 2, 4
7, 9, 8
2, 0, 2
0, 4, 7
9, 6, 2
9, 7, 7
7, 2, 5
6, 1, 7
4, 1, 5
5, 1, 3
2, 4, 3
5, 2, 7
5, 7, 6
9, 8, 3
9, 4, 7
5, 6, 2
9, 0, 5
4, 8, 2
4, 7, 8
8, 4, 6
6, 5, 7
2, 9, 5
8, 1, 11
9, 5, 6
4, 5, 3
