approaching, opponent, attackcount
3, 9, 4
3, 8, 2
3, 4, 6
8, 3, 5
6, 0, 3
6, 8, 4
2, 5, 6
4, 7, 11
1, 0, 4
7, 1, 5
8, 6, 5
6, 3, 7
1, 5, 6
5, 3, 6
8, 9, 2
4, 0, 5
2, 3, 1
5, 4, 7
7, 5, 4
6, 7, 2
5, 0, 3
7, 9, 5
1, 4, 7
4, 2, 9
6, 2, 4
5, 8, 6
3, 1, 5
3, 6, 4
2, 0, 3
4, 6, 2
2, 6, 5
3, 2, 4
1, 6, 2
5, 6, 6
3, 5, 6
2, 9, 6
9, 5, 8
6, 1, 3
0, 2, 4
1, 7, 3
3, 7, 4
8, 1, 0
1, 9, 6
4, 1, 5
0, 8, 5
6, 4, 5
5, 1, 9
4, 8, 8
0, 1, 5
4, 9, 6
9, 1, 4
2, 4, 7
1, 8, 2
9, 7, 3
4, 5, 6
7, 4, 5
2, 8, 6
8, 0, 11
0, 6, 2
8, 7, 4
9, 8, 4
8, 2, 5
0, 4, 6
7, 6, 9
7, 3, 8
0, 5, 7
5, 7, 6
9, 4, 7
5, 9, 7
0, 9, 8
6, 9, 3
7, 0, 1
0, 7, 6
5, 2, 4
1, 2, 1
2, 7, 6
2, 1, 2
9, 6, 2
8, 4, 7
8, 5, 4
1, 3, 5
7, 2, 8
3, 0, 2
0, 3, 5
4, 3, 8
6, 5, 6
9, 0, 4
9, 3, 6
7, 8, 3
9, 2, 7
