approaching, opponent, attackcount
4, 7, 5
7, 6, 9
2, 8, 5
0, 6, 3
8, 0, 5
6, 7, 3
6, 3, 5
7, 4, 7
4, 3, 7
3, 5, 1
7, 8, 6
2, 5, 3
9, 7, 6
6, 0, 2
3, 1, 4
5, 2, 5
3, 9, 5
8, 2, 3
5, 7, 3
8, 9, 6
4, 5, 6
2, 6, 2
8, 4, 2
8, 1, 6
5, 0, 10
5, 1, 5
4, 0, 3
9, 5, 7
5, 3, 4
0, 5, 5
0, 2, 2
9, 2, 4
9, 8, 3
2, 7, 13
1, 3, 3
4, 6, 3
6, 9, 5
3, 2, 9
7, 0, 3
1, 2, 1
5, 9, 2
2, 1, 3
0, 9, 10
0, 8, 5
7, 9, 3
6, 2, 2
5, 6, 3
7, 3, 5
1, 4, 5
9, 4, 4
4, 1, 13
1, 9, 10
2, 9, 4
6, 8, 3
0, 7, 1
9, 3, 7
8, 3, 9
7, 1, 6
9, 6, 6
0, 4, 7
1, 5, 6
3, 7, 2
9, 1, 4
5, 8, 8
2, 3, 6
6, 5, 3
8, 5, 2
1, 8, 5
6, 4, 4
6, 1, 6
5, 4, 2
8, 6, 4
0, 1, 12
7, 2, 2
9, 0, 8
7, 5, 8
8, 7, 5
4, 8, 6
3, 6, 9
2, 4, 6
4, 2, 0
3, 0, 3
3, 8, 6
0, 3, 3
1, 6, 3
4, 9, 8
1, 0, 5
3, 4, 4
1, 7, 6
2, 0, 7
