approaching, opponent, attackcount
0, 9, 3
4, 1, 3
5, 8, 5
1, 6, 4
1, 9, 4
6, 8, 5
2, 4, 7
2, 5, 2
4, 8, 7
7, 3, 5
3, 0, 6
9, 3, 1
8, 7, 4
0, 5, 7
8, 2, 3
4, 9, 5
0, 3, 4
5, 7, 5
2, 3, 8
5, 4, 10
4, 3, 3
4, 6, 3
9, 8, 7
2, 1, 4
4, 0, 5
3, 8, 1
1, 2, 2
9, 1, 2
4, 5, 7
7, 5, 3
8, 1, 5
1, 7, 5
1, 4, 9
9, 2, 4
7, 9, 7
9, 4, 5
6, 0, 6
3, 7, 7
3, 6, 7
9, 6, 2
6, 2, 8
5, 0, 11
2, 7, 10
2, 8, 2
6, 1, 4
0, 4, 6
8, 0, 5
6, 9, 3
8, 4, 7
1, 0, 5
3, 2, 6
6, 7, 2
2, 6, 7
7, 0, 2
9, 7, 5
4, 2, 17
5, 9, 8
6, 3, 4
3, 4, 3
3, 9, 5
5, 3, 2
0, 1, 7
2, 0, 2
8, 5, 4
8, 3, 2
8, 9, 1
8, 6, 4
7, 2, 4
5, 6, 4
4, 7, 4
0, 7, 7
3, 5, 3
6, 4, 7
6, 5, 8
7, 6, 3
1, 8, 3
0, 8, 8
9, 0, 1
7, 1, 4
7, 8, 4
7, 4, 9
5, 1, 4
3, 1, 7
5, 2, 5
1, 3, 6
2, 9, 6
0, 6, 6
0, 2, 2
1, 5, 7
9, 5, 4
