"","0","1","2","3","4","5","6","7","8","9"
"0",0,4,3,8,6,6,3,6,4,8
"1",0,0,0,0,0,0,0,0,0,0
"2",3,7,0,3,9,10,11,7,9,10
"3",0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0
"5",10,4,7,7,6,0,6,5,6,5
"6",6,8,12,6,6,4,0,12,9,5
"7",6,5,10,7,8,13,9,0,8,16
"8",3,6,4,9,7,6,10,7,0,11
"9",7,6,5,5,4,6,8,10,13,0
