approaching, opponent, attackcount
9, 3, 2
7, 9, 11
2, 0, 0
2, 9, 13
3, 1, 0
0, 4, 8
3, 8, 0
4, 3, 12
0, 6, 4
1, 5, 1
9, 8, 0
3, 5, 1
1, 3, 6
2, 7, 15
5, 4, 1
0, 7, 6
6, 2, 2
5, 6, 0
2, 8, 2
4, 7, 4
6, 3, 11
3, 6, 0
4, 9, 14
5, 7, 0
2, 4, 7
5, 0, 1
1, 0, 1
6, 8, 1
9, 1, 1
9, 5, 0
9, 4, 0
7, 1, 2
3, 9, 1
6, 4, 3
2, 5, 11
2, 3, 21
4, 2, 1
8, 3, 12
8, 4, 8
9, 7, 1
4, 6, 0
8, 6, 5
7, 2, 1
4, 1, 8
9, 2, 2
8, 9, 12
1, 4, 0
8, 0, 3
0, 2, 2
1, 7, 1
0, 9, 19
3, 2, 0
0, 3, 18
3, 4, 2
7, 3, 15
2, 1, 15
1, 9, 8
7, 4, 0
9, 6, 0
5, 8, 1
4, 0, 1
3, 7, 2
9, 0, 0
6, 1, 11
0, 8, 2
5, 1, 3
1, 6, 1
7, 6, 0
6, 5, 13
6, 9, 13
7, 5, 4
1, 2, 0
2, 6, 3
8, 2, 0
5, 2, 0
0, 1, 13
8, 5, 15
4, 5, 5
0, 5, 17
5, 9, 8
1, 8, 3
3, 0, 0
7, 8, 2
8, 7, 6
7, 0, 2
5, 3, 4
6, 0, 0
8, 1, 22
6, 7, 4
4, 8, 0
