approaching, opponent, attackcount
4, 0, 1
3, 6, 5
4, 6, 0
2, 6, 0
2, 0, 0
3, 1, 17
1, 4, 1
4, 8, 3
6, 7, 0
0, 7, 2
5, 8, 0
9, 6, 3
2, 8, 2
4, 9, 2
9, 1, 13
0, 4, 4
4, 2, 16
8, 5, 12
4, 3, 0
5, 6, 0
2, 9, 0
6, 0, 1
5, 9, 0
3, 9, 7
6, 5, 13
7, 2, 13
0, 9, 11
9, 4, 2
8, 3, 0
3, 8, 7
6, 4, 2
7, 0, 2
9, 5, 11
1, 8, 0
3, 5, 20
8, 0, 1
1, 0, 0
1, 9, 0
6, 9, 8
7, 6, 2
0, 8, 8
5, 0, 0
0, 5, 18
9, 3, 1
6, 2, 16
0, 3, 1
9, 0, 2
8, 1, 9
3, 4, 5
0, 2, 15
8, 9, 4
5, 7, 0
2, 5, 1
2, 4, 0
8, 7, 0
6, 8, 4
6, 1, 14
3, 7, 0
5, 1, 2
1, 5, 2
7, 5, 21
8, 6, 0
8, 4, 0
1, 3, 2
7, 4, 3
2, 1, 0
3, 0, 4
3, 2, 17
7, 1, 16
4, 5, 24
9, 2, 8
0, 1, 17
1, 7, 0
0, 6, 2
9, 7, 0
8, 2, 9
6, 3, 0
1, 6, 0
5, 3, 1
2, 7, 0
5, 4, 0
4, 1, 14
7, 9, 8
5, 2, 1
2, 3, 0
7, 8, 10
1, 2, 1
7, 3, 5
9, 8, 2
4, 7, 2
