approaching, opponent, attackcount
7, 3, 3
9, 3, 1
6, 5, 15
9, 5, 4
0, 1, 2
3, 2, 5
7, 4, 3
9, 7, 2
8, 2, 3
3, 9, 14
1, 4, 6
4, 7, 0
6, 9, 16
0, 6, 2
2, 5, 22
6, 8, 4
2, 3, 2
5, 0, 0
2, 6, 2
9, 4, 0
7, 0, 16
0, 7, 0
4, 3, 1
7, 5, 31
3, 8, 3
1, 7, 1
8, 9, 16
0, 2, 0
2, 7, 0
3, 1, 3
7, 9, 15
3, 5, 17
6, 2, 1
0, 9, 9
7, 1, 4
1, 6, 3
2, 4, 2
9, 8, 0
4, 1, 2
3, 0, 17
4, 0, 3
2, 8, 5
5, 3, 0
4, 5, 11
0, 4, 3
8, 4, 4
3, 7, 0
9, 1, 1
7, 2, 5
8, 1, 0
7, 8, 10
1, 2, 3
8, 7, 0
6, 1, 1
2, 0, 5
6, 7, 0
8, 5, 11
5, 1, 0
5, 9, 0
8, 3, 3
0, 3, 2
3, 4, 4
6, 3, 2
8, 0, 5
1, 8, 4
4, 8, 1
2, 1, 1
2, 9, 18
8, 6, 3
9, 2, 1
1, 5, 16
7, 6, 5
4, 2, 3
0, 8, 3
0, 5, 8
1, 9, 26
1, 0, 7
1, 3, 3
5, 6, 0
4, 6, 3
5, 2, 0
5, 7, 0
5, 4, 0
3, 6, 6
4, 9, 11
9, 0, 1
6, 4, 1
6, 0, 4
9, 6, 0
5, 8, 0
