approaching, opponent, attackcount
3, 0, 2
6, 4, 7
4, 6, 0
4, 7, 7
9, 8, 1
9, 7, 4
9, 6, 2
7, 9, 1
8, 0, 3
5, 7, 18
8, 5, 4
8, 6, 3
5, 6, 2
5, 9, 9
2, 9, 1
0, 2, 6
4, 9, 5
1, 4, 4
9, 5, 4
9, 3, 2
0, 4, 0
3, 5, 2
4, 0, 4
2, 8, 1
4, 2, 9
2, 3, 1
4, 1, 13
1, 8, 0
7, 1, 3
4, 5, 2
2, 7, 0
7, 0, 5
1, 6, 0
1, 0, 0
2, 1, 1
6, 7, 10
7, 3, 2
3, 7, 9
3, 2, 13
6, 1, 12
1, 9, 5
5, 4, 2
9, 4, 5
0, 1, 22
8, 7, 15
5, 2, 10
5, 3, 2
7, 2, 3
0, 7, 17
2, 5, 3
7, 6, 0
1, 3, 1
0, 6, 4
1, 2, 4
5, 8, 2
6, 3, 3
3, 6, 4
9, 1, 6
8, 1, 25
0, 9, 10
2, 6, 1
7, 4, 2
8, 2, 7
3, 4, 2
1, 5, 1
6, 8, 1
8, 4, 4
2, 0, 0
7, 8, 1
3, 8, 2
3, 1, 9
4, 8, 4
5, 0, 3
7, 5, 3
0, 3, 7
2, 4, 0
5, 1, 12
1, 7, 5
6, 9, 5
0, 5, 10
6, 5, 6
8, 9, 8
0, 8, 2
6, 2, 11
8, 3, 4
9, 0, 2
6, 0, 0
4, 3, 9
3, 9, 4
9, 2, 10
