self, opp, fightsavoided
6, 1, 0
3, 1, 4
8, 3, 1
9, 7, 1
1, 0, 7
5, 6, 4
8, 5, 4
0, 3, 3
3, 8, 8
8, 4, 2
7, 4, 2
1, 5, 12
2, 0, 7
7, 3, 12
0, 6, 9
4, 8, 7
5, 1, 1
2, 6, 8
0, 7, 2
9, 1, 0
2, 7, 6
0, 4, 4
4, 5, 3
5, 3, 0
7, 5, 6
3, 4, 11
1, 3, 11
6, 8, 3
3, 0, 6
8, 2, 1
6, 7, 0
3, 6, 11
9, 6, 4
2, 5, 1
8, 0, 5
2, 9, 3
2, 4, 5
0, 2, 12
4, 2, 7
0, 9, 4
7, 9, 6
1, 9, 9
6, 4, 1
9, 4, 1
8, 6, 6
7, 0, 2
3, 2, 8
4, 3, 1
1, 7, 12
1, 8, 5
6, 9, 9
3, 9, 2
8, 1, 0
0, 5, 6
5, 0, 2
6, 5, 8
5, 9, 3
3, 7, 9
7, 8, 7
7, 2, 17
2, 3, 6
9, 5, 13
4, 9, 3
0, 8, 5
4, 6, 3
8, 7, 1
7, 1, 6
0, 1, 13
2, 8, 10
4, 1, 4
4, 7, 4
6, 2, 0
3, 5, 1
7, 6, 10
9, 2, 0
6, 3, 0
5, 2, 1
1, 4, 6
9, 0, 2
5, 8, 2
4, 0, 12
2, 1, 6
5, 4, 1
9, 8, 6
9, 3, 0
5, 7, 0
6, 0, 4
1, 6, 4
8, 9, 6
1, 2, 10
