self, opp, fightsavoided
1, 4, 10
2, 4, 8
8, 7, 0
4, 7, 1
7, 8, 1
1, 0, 13
1, 5, 5
4, 3, 4
5, 2, 10
5, 7, 9
0, 5, 5
6, 2, 2
8, 9, 1
7, 5, 12
4, 6, 2
3, 9, 5
9, 6, 0
5, 4, 3
9, 4, 12
4, 8, 3
0, 1, 6
7, 0, 6
9, 7, 8
7, 3, 5
1, 8, 3
5, 8, 5
0, 8, 8
8, 6, 1
6, 9, 1
3, 5, 10
6, 5, 15
6, 7, 4
6, 1, 6
4, 9, 2
9, 1, 2
8, 0, 7
0, 3, 4
3, 2, 5
3, 4, 1
0, 7, 2
5, 9, 0
7, 2, 3
0, 2, 2
0, 6, 2
1, 9, 6
5, 1, 10
2, 9, 3
4, 1, 6
5, 6, 7
3, 8, 8
9, 5, 2
9, 2, 9
7, 1, 9
9, 3, 8
8, 4, 8
2, 6, 4
6, 8, 5
0, 9, 2
2, 7, 4
7, 9, 5
9, 8, 3
8, 2, 2
5, 0, 7
2, 3, 9
5, 3, 2
8, 1, 2
1, 7, 5
1, 2, 6
6, 3, 4
6, 0, 8
8, 5, 2
1, 6, 10
7, 4, 8
9, 0, 5
4, 5, 4
0, 4, 3
7, 6, 5
4, 0, 4
3, 0, 5
2, 5, 4
2, 8, 3
3, 7, 4
4, 2, 1
2, 0, 1
3, 1, 8
3, 6, 4
1, 3, 6
8, 3, 7
6, 4, 4
2, 1, 4
